department_code;department_name;municipality_name;municipality_code;year;victimization_events;post_peace_agreement;agc_presence;farc_dissidents_presence;eln_presence;farc_presence;epl_presence;coca_hectares;coca_hectares_eradicated;laboratories_destroyed;border_municipality;minimum_distance_to_border_crossing_km;armed_clashes;presidential_term
15;Boyacá;Chiquinquirá;15176;2014;31;0;0;0;0;0;0;0;0;0;0;287,7823173;0;1
15;Boyacá;Chiquinquirá;15176;2015;7;0;0;0;0;0;0;0;0;0;0;287,7823173;0;2
15;Boyacá;Chiquinquirá;15176;2016;2;1;0;0;0;0;0;0;0;0;0;287,7823173;0;2
15;Boyacá;Chiquinquirá;15176;2017;1;1;0;0;0;0;0;0;0;0;0;287,7823173;0;2
15;Boyacá;Chiquinquirá;15176;2018;6;1;0;0;0;0;0;0;0;0;0;287,7823173;0;2
15;Boyacá;Chiquinquirá;15176;2019;0;1;0;0;0;0;0;0;0;0;0;287,7823173;0;3
15;Boyacá;Chiquinquirá;15176;2020;0;1;0;0;0;0;0;0;0;0;0;287,7823173;0;3
15;Boyacá;Chiquinquirá;15176;2021;0;1;0;0;0;0;0;0;0;0;0;287,7823173;0;3
15;Boyacá;Chiquinquirá;15176;2022;1;1;0;0;0;0;0;0;0;0;0;287,7823173;0;3
15;Boyacá;Chíquiza;15232;2011;0;0;0;0;0;0;0;0;0;0;0;267,2119361;0;1
15;Boyacá;Chíquiza;15232;2012;0;0;0;0;0;0;0;0;0;0;0;267,2119361;0;1
15;Boyacá;Chíquiza;15232;2013;5;0;0;0;0;0;0;0;0;0;0;267,2119361;0;1
15;Boyacá;Chíquiza;15232;2014;0;0;0;0;0;0;0;0;0;0;0;267,2119361;0;1
15;Boyacá;Chíquiza;15232;2015;0;0;0;0;0;0;0;0;0;0;0;267,2119361;0;2
15;Boyacá;Chíquiza;15232;2016;0;1;0;0;0;0;0;0;0;0;0;267,2119361;0;2
15;Boyacá;Chíquiza;15232;2017;0;1;0;0;0;0;0;0;0;0;0;267,2119361;0;2
15;Boyacá;Chíquiza;15232;2018;0;1;0;0;0;0;0;0;0;0;0;267,2119361;0;2
15;Boyacá;Chíquiza;15232;2019;0;1;0;0;0;0;0;0;0;0;0;267,2119361;0;3
15;Boyacá;Chíquiza;15232;2020;0;1;0;0;0;0;0;0;0;0;0;267,2119361;0;3
15;Boyacá;Chíquiza;15232;2021;0;1;0;0;0;0;0;0;0;0;0;267,2119361;0;3
15;Boyacá;Chíquiza;15232;2022;0;1;0;0;0;0;0;0;0;0;0;267,2119361;0;3
15;Boyacá;Chiscas;15180;2011;9;0;0;0;0;0;0;0;0;0;0;127,8425874;0;1
15;Boyacá;Chiscas;15180;2012;17;0;0;0;0;0;0;0;0;0;0;127,8425874;0;1
15;Boyacá;Chiscas;15180;2013;0;0;0;0;0;0;0;0;0;0;0;127,8425874;0;1
15;Boyacá;Chiscas;15180;2014;13;0;0;0;0;0;0;0;0;0;0;127,8425874;0;1
15;Boyacá;Chiscas;15180;2015;1;0;0;0;0;0;0;0;0;0;0;127,8425874;0;2
15;Boyacá;Chiscas;15180;2016;16;1;0;0;0;0;0;0;0;0;0;127,8425874;0;2
15;Boyacá;Chiscas;15180;2017;0;1;0;0;0;0;0;0;0;0;0;127,8425874;0;2
15;Boyacá;Chiscas;15180;2018;0;1;0;0;0;0;0;0;0;0;0;127,8425874;0;2
15;Boyacá;Chiscas;15180;2019;0;1;0;0;0;0;0;0;0;0;0;127,8425874;0;3
15;Boyacá;Chiscas;15180;2020;0;1;0;0;0;0;0;0;0;0;0;127,8425874;0;3
15;Boyacá;Chiscas;15180;2021;0;1;0;0;0;0;0;0;0;0;0;127,8425874;0;3
15;Boyacá;Chiscas;15180;2022;0;1;0;0;0;0;0;0;0;0;0;127,8425874;0;3
15;Boyacá;Chita;15183;2011;55;0;0;0;0;0;0;0;0;0;0;193,8911522;0;1
15;Boyacá;Chita;15183;2012;38;0;0;0;0;0;0;0;0;0;0;193,8911522;0;1
15;Boyacá;Chita;15183;2013;31;0;0;0;0;0;0;0;0;0;0;193,8911522;0;1
15;Boyacá;Chita;15183;2014;45;0;0;0;0;0;0;0;0;0;0;193,8911522;0;1
15;Boyacá;Chita;15183;2015;24;0;0;0;0;0;0;0;0;0;0;193,8911522;0;2
15;Boyacá;Chita;15183;2016;3;1;0;0;0;0;0;0;0;0;0;193,8911522;0;2
15;Boyacá;Chita;15183;2017;13;1;0;0;0;0;0;0;0;0;0;193,8911522;0;2
15;Boyacá;Chita;15183;2018;14;1;0;0;0;0;0;0;0;0;0;193,8911522;0;2
15;Boyacá;Chita;15183;2019;29;1;0;0;0;0;0;0;0;0;0;193,8911522;0;3
15;Boyacá;Chita;15183;2020;18;1;0;0;0;0;0;0;0;0;0;193,8911522;0;3
15;Boyacá;Chita;15183;2021;8;1;0;0;0;0;0;0;0;0;0;193,8911522;0;3
15;Boyacá;Chita;15183;2022;21;1;0;0;0;0;0;0;0;0;0;193,8911522;0;3
15;Boyacá;Chitaraque;15185;2011;0;0;0;0;0;0;0;0;0;0;0;232,2973344;0;1
15;Boyacá;Chitaraque;15185;2012;8;0;0;0;0;0;0;0;0;0;0;232,2973344;0;1
15;Boyacá;Chitaraque;15185;2013;5;0;0;0;0;0;0;0;0;0;0;232,2973344;0;1
15;Boyacá;Chitaraque;15185;2014;2;0;0;0;0;0;0;0;0;0;0;232,2973344;0;1
15;Boyacá;Chitaraque;15185;2015;0;0;0;0;0;0;0;0;0;0;0;232,2973344;0;2
15;Boyacá;Chitaraque;15185;2016;8;1;0;0;0;0;0;0;0;0;0;232,2973344;0;2
15;Boyacá;Chitaraque;15185;2017;0;1;0;0;0;0;0;0;0;0;0;232,2973344;0;2
15;Boyacá;Chitaraque;15185;2018;0;1;0;0;0;0;0;0;0;0;0;232,2973344;0;2
15;Boyacá;Chitaraque;15185;2019;0;1;0;0;0;0;0;0;0;0;0;232,2973344;0;3
15;Boyacá;Chitaraque;15185;2020;0;1;0;0;0;0;0;0;0;0;0;232,2973344;0;3
15;Boyacá;Chitaraque;15185;2021;0;1;0;0;0;0;0;0;0;0;0;232,2973344;0;3
15;Boyacá;Chitaraque;15185;2022;5;1;0;0;0;0;0;0;0;0;0;232,2973344;0;3
15;Boyacá;Chivatá;15187;2011;0;0;0;0;0;0;0;0;0;0;0;268,4275095;0;1
15;Boyacá;Chivatá;15187;2012;0;0;0;0;0;0;0;0;0;0;0;268,4275095;0;1
15;Boyacá;Chivatá;15187;2013;0;0;0;0;0;0;0;0;0;0;0;268,4275095;0;1
15;Boyacá;Chivatá;15187;2014;0;0;0;0;0;0;0;0;0;0;0;268,4275095;0;1
15;Boyacá;Chivatá;15187;2015;0;0;0;0;0;0;0;0;0;0;0;268,4275095;0;2
15;Boyacá;Chivatá;15187;2016;0;1;0;0;0;0;0;0;0;0;0;268,4275095;0;2
15;Boyacá;Chivatá;15187;2017;0;1;0;0;0;0;0;0;0;0;0;268,4275095;0;2
15;Boyacá;Chivatá;15187;2018;0;1;0;0;0;0;0;0;0;0;0;268,4275095;0;2
15;Boyacá;Chivatá;15187;2019;0;1;0;0;0;0;0;0;0;0;0;268,4275095;0;3
15;Boyacá;Chivatá;15187;2020;0;1;0;0;0;0;0;0;0;0;0;268,4275095;0;3
15;Boyacá;Chivatá;15187;2021;0;1;0;0;0;0;0;0;0;0;0;268,4275095;0;3
15;Boyacá;Chivatá;15187;2022;0;1;0;0;0;0;0;0;0;0;0;268,4275095;0;3
15;Boyacá;Chivor;15236;2011;14;0;0;0;0;0;0;0;0;0;0;343,9550514;0;1
15;Boyacá;Chivor;15236;2012;1;0;0;0;0;0;0;0;0;0;0;343,9550514;0;1
15;Boyacá;Chivor;15236;2013;13;0;0;0;0;0;0;0;0;0;0;343,9550514;0;1
15;Boyacá;Chivor;15236;2014;9;0;0;0;0;0;0;0;0;0;0;343,9550514;0;1
15;Boyacá;Chivor;15236;2015;4;0;0;0;0;0;0;0;0;0;0;343,9550514;0;2
15;Boyacá;Chivor;15236;2016;0;1;0;0;0;0;0;0;0;0;0;343,9550514;0;2
15;Boyacá;Chivor;15236;2017;0;1;0;0;0;0;0;0;0;0;0;343,9550514;0;2
15;Boyacá;Chivor;15236;2018;0;1;0;0;0;0;0;0;0;0;0;343,9550514;0;2
15;Boyacá;Chivor;15236;2019;0;1;0;0;0;0;0;0;0;0;0;343,9550514;0;3
15;Boyacá;Chivor;15236;2020;0;1;0;0;0;0;0;0;0;0;0;343,9550514;0;3
15;Boyacá;Chivor;15236;2021;0;1;0;0;0;0;0;0;0;0;0;343,9550514;0;3
15;Boyacá;Chivor;15236;2022;0;1;0;0;0;0;0;0;0;4;0;343,9550514;0;3
15;Boyacá;Ciénega;15189;2011;0;0;0;0;0;0;0;0;0;0;0;286,3196412;0;1
15;Boyacá;Ciénega;15189;2012;0;0;0;0;0;0;0;0;0;0;0;286,3196412;0;1
15;Boyacá;Ciénega;15189;2013;0;0;0;0;0;0;0;0;0;0;0;286,3196412;0;1
15;Boyacá;Ciénega;15189;2014;0;0;0;0;0;0;0;0;0;0;0;286,3196412;0;1
15;Boyacá;Ciénega;15189;2015;0;0;0;0;0;0;0;0;0;0;0;286,3196412;0;2
15;Boyacá;Ciénega;15189;2016;0;1;0;0;0;0;0;0;0;0;0;286,3196412;0;2
15;Boyacá;Ciénega;15189;2017;0;1;0;0;0;0;0;0;0;0;0;286,3196412;0;2
15;Boyacá;Ciénega;15189;2018;0;1;0;0;0;0;0;0;0;0;0;286,3196412;0;2
15;Boyacá;Ciénega;15189;2019;0;1;0;0;0;0;0;0;0;0;0;286,3196412;0;3
15;Boyacá;Ciénega;15189;2020;0;1;0;0;0;0;0;0;0;0;0;286,3196412;0;3
15;Boyacá;Ciénega;15189;2021;0;1;0;0;0;0;0;0;0;0;0;286,3196412;0;3
15;Boyacá;Ciénega;15189;2022;0;1;0;0;0;0;0;0;0;0;0;286,3196412;0;3
15;Boyacá;Cómbita;15204;2011;0;0;0;0;0;0;0;0;0;0;0;259,3079309;0;1
15;Boyacá;Cómbita;15204;2012;0;0;0;0;0;0;0;0;0;0;0;259,3079309;0;1
15;Boyacá;Cómbita;15204;2013;0;0;0;0;0;0;0;0;0;0;0;259,3079309;0;1
15;Boyacá;Cómbita;15204;2014;0;0;0;0;0;0;0;0;0;0;0;259,3079309;0;1
15;Boyacá;Cómbita;15204;2015;0;0;0;0;0;0;0;0;0;0;0;259,3079309;0;2
15;Boyacá;Cómbita;15204;2016;0;1;0;0;0;0;0;0;0;0;0;259,3079309;0;2
15;Boyacá;Cómbita;15204;2017;0;1;0;0;0;0;0;0;0;0;0;259,3079309;0;2
15;Boyacá;Cómbita;15204;2018;0;1;0;0;0;0;0;0;0;0;0;259,3079309;0;2
15;Boyacá;Cómbita;15204;2019;0;1;0;0;0;0;0;0;0;0;0;259,3079309;0;3
15;Boyacá;Cómbita;15204;2020;0;1;0;0;0;0;0;0;0;0;0;259,3079309;0;3
15;Boyacá;Cómbita;15204;2021;0;1;0;0;0;0;0;0;0;0;0;259,3079309;0;3
15;Boyacá;Cómbita;15204;2022;0;1;0;0;0;0;0;0;0;0;0;259,3079309;0;3
15;Boyacá;Coper;15212;2011;2;0;0;0;0;0;0;0;0;0;0;318,8885767;0;1
15;Boyacá;Coper;15212;2012;1;0;0;0;0;0;0;0;0;0;0;318,8885767;0;1
15;Boyacá;Coper;15212;2013;5;0;0;0;0;0;0;0;0;0;0;318,8885767;0;1
15;Boyacá;Coper;15212;2014;0;0;0;0;0;0;0;0;0;0;0;318,8885767;0;1
15;Boyacá;Coper;15212;2015;0;0;0;0;0;0;0;0;0;0;0;318,8885767;0;2
15;Boyacá;Coper;15212;2016;0;1;0;0;0;0;0;0;0;0;0;318,8885767;0;2
15;Boyacá;Coper;15212;2017;0;1;0;0;0;0;0;0;0;0;0;318,8885767;0;2
15;Boyacá;Coper;15212;2018;0;1;0;0;0;0;0;0;0;0;0;318,8885767;0;2
15;Boyacá;Coper;15212;2019;0;1;0;0;0;0;0;0;0;0;0;318,8885767;0;3
15;Boyacá;Coper;15212;2020;0;1;0;0;0;0;0;0;0;0;0;318,8885767;0;3
15;Boyacá;Coper;15212;2021;0;1;0;0;0;0;0;0;0;0;0;318,8885767;0;3
15;Boyacá;Coper;15212;2022;0;1;0;0;0;0;0;0;0;0;0;318,8885767;0;3
15;Boyacá;Corrales;15215;2011;0;0;0;0;0;0;0;0;0;0;0;227,6487897;0;1
15;Boyacá;Corrales;15215;2012;0;0;0;0;0;0;0;0;0;0;0;227,6487897;0;1
15;Boyacá;Corrales;15215;2013;0;0;0;0;0;0;0;0;0;0;0;227,6487897;0;1
15;Boyacá;Corrales;15215;2014;0;0;0;0;0;0;0;0;0;0;0;227,6487897;0;1
15;Boyacá;Corrales;15215;2015;0;0;0;0;0;0;0;0;0;0;0;227,6487897;0;2
15;Boyacá;Corrales;15215;2016;0;1;0;0;0;0;0;0;0;0;0;227,6487897;0;2
15;Boyacá;Corrales;15215;2017;0;1;0;0;0;0;0;0;0;0;0;227,6487897;0;2
15;Boyacá;Corrales;15215;2018;0;1;0;0;0;0;0;0;0;0;0;227,6487897;0;2
15;Boyacá;Corrales;15215;2019;0;1;0;0;0;0;0;0;0;0;0;227,6487897;0;3
15;Boyacá;Corrales;15215;2020;0;1;0;0;0;0;0;0;0;0;0;227,6487897;0;3
15;Boyacá;Corrales;15215;2021;0;1;0;0;0;0;0;0;0;0;0;227,6487897;0;3
15;Boyacá;Corrales;15215;2022;0;1;0;0;0;0;0;0;0;0;0;227,6487897;0;3
15;Boyacá;Covarachía;15218;2011;1;0;0;0;0;0;0;0;0,181818182;0;0;150,023121;0;1
15;Boyacá;Covarachía;15218;2012;4;0;0;0;0;0;0;0;0;0;0;150,023121;0;1
15;Boyacá;Covarachía;15218;2013;7;0;0;0;0;0;0;0;0;0;0;150,023121;0;1
15;Boyacá;Covarachía;15218;2014;0;0;0;0;0;0;0;0;0;0;0;150,023121;0;1
15;Boyacá;Covarachía;15218;2015;6;0;0;0;0;0;0;0;0;0;0;150,023121;0;2
15;Boyacá;Covarachía;15218;2016;0;1;0;0;0;0;0;0;0;0;0;150,023121;0;2
15;Boyacá;Covarachía;15218;2017;0;1;0;0;0;0;0;0;2;0;0;150,023121;0;2
15;Boyacá;Covarachía;15218;2018;0;1;0;0;0;0;0;0;0;0;0;150,023121;0;2
15;Boyacá;Covarachía;15218;2019;0;1;0;0;0;0;0;0;0;0;0;150,023121;0;3
15;Boyacá;Covarachía;15218;2020;4;1;0;0;0;0;0;0;0;0;0;150,023121;0;3
15;Boyacá;Covarachía;15218;2021;0;1;0;0;0;0;0;0;0;0;0;150,023121;0;3
15;Boyacá;Covarachía;15218;2022;0;1;0;0;0;0;0;0;0;0;0;150,023121;0;3
15;Boyacá;Cubará;15223;2011;74;0;0;0;1;0;0;0;0;0;1;109,9734549;0;1
15;Boyacá;Cubará;15223;2012;73;0;0;0;1;1;0;0;0;0;1;109,9734549;0;1
15;Boyacá;Cubará;15223;2013;56;0;0;0;1;0;0;0;0;0;1;109,9734549;0;1
15;Boyacá;Cubará;15223;2014;67;0;0;0;1;0;0;1;0;0;1;109,9734549;0;1
15;Boyacá;Cubará;15223;2015;70;0;0;0;1;1;0;0;0;0;1;109,9734549;0;2
15;Boyacá;Cubará;15223;2016;44;1;0;0;1;0;0;0;0;0;1;109,9734549;0;2
15;Boyacá;Cubará;15223;2017;35;1;0;0;1;0;0;0;0;0;1;109,9734549;0;2
15;Boyacá;Cubará;15223;2018;25;1;0;0;1;0;0;0;0;0;1;109,9734549;0;2
15;Boyacá;Cubará;15223;2019;98;1;0;0;1;0;0;0;0;0;1;109,9734549;0;3
15;Boyacá;Cubará;15223;2020;17;1;0;0;0;0;0;0;0;0;1;109,9734549;0;3
15;Boyacá;Cubará;15223;2021;22;1;0;0;1;0;0;0;0;0;1;109,9734549;0;3
15;Boyacá;Cubará;15223;2022;116;1;0;1;1;0;0;0;0;0;1;109,9734549;0;3
15;Boyacá;Cucaita;15224;2011;0;0;0;0;0;0;0;0;0;0;0;278,9680442;0;1
15;Boyacá;Cucaita;15224;2012;0;0;0;0;0;0;0;0;0;0;0;278,9680442;0;1
15;Boyacá;Cucaita;15224;2013;11;0;0;0;0;0;0;0;0;0;0;278,9680442;0;1
15;Boyacá;Cucaita;15224;2014;4;0;0;0;0;0;0;0;0;0;0;278,9680442;0;1
15;Boyacá;Cucaita;15224;2015;0;0;0;0;0;0;0;0;0;0;0;278,9680442;0;2
15;Boyacá;Cucaita;15224;2016;0;1;0;0;0;0;0;0;0;0;0;278,9680442;0;2
15;Boyacá;Cucaita;15224;2017;0;1;0;0;0;0;0;0;0;0;0;278,9680442;0;2
15;Boyacá;Cucaita;15224;2018;0;1;0;0;0;0;0;0;0;0;0;278,9680442;0;2
15;Boyacá;Cucaita;15224;2019;0;1;0;0;0;0;0;0;0;0;0;278,9680442;0;3
15;Boyacá;Cucaita;15224;2020;0;1;0;0;0;0;0;0;0;0;0;278,9680442;0;3
15;Boyacá;Cucaita;15224;2021;0;1;0;0;0;0;0;0;0;0;0;278,9680442;0;3
15;Boyacá;Cucaita;15224;2022;0;1;0;0;0;0;0;0;0;0;0;278,9680442;0;3
15;Boyacá;Cuítiva;15226;2011;0;0;0;0;0;0;0;0;0;0;0;255,3998846;0;1
15;Boyacá;Cuítiva;15226;2012;0;0;0;0;0;0;0;0;0;0;0;255,3998846;0;1
15;Boyacá;Cuítiva;15226;2013;0;0;0;0;0;0;0;0;0;0;0;255,3998846;0;1
15;Boyacá;Cuítiva;15226;2014;1;0;0;0;0;0;0;0;0;0;0;255,3998846;0;1
15;Boyacá;Cuítiva;15226;2015;0;0;0;0;0;0;0;0;0;0;0;255,3998846;0;2
15;Boyacá;Cuítiva;15226;2016;0;1;0;0;0;0;0;0;0;0;0;255,3998846;0;2
15;Boyacá;Cuítiva;15226;2017;0;1;0;0;0;0;0;0;0;0;0;255,3998846;0;2
15;Boyacá;Cuítiva;15226;2018;0;1;0;0;0;0;0;0;0;0;0;255,3998846;0;2
15;Boyacá;Cuítiva;15226;2019;0;1;0;0;0;0;0;0;0;0;0;255,3998846;0;3
15;Boyacá;Cuítiva;15226;2020;0;1;0;0;0;0;0;0;0;0;0;255,3998846;0;3
15;Boyacá;Cuítiva;15226;2021;0;1;0;0;0;0;0;0;0;0;0;255,3998846;0;3
15;Boyacá;Cuítiva;15226;2022;0;1;0;0;0;0;0;0;0;0;0;255,3998846;0;3
15;Boyacá;Duitama;15238;2011;13;0;0;0;0;0;0;0;0;0;0;226,6196204;0;1
15;Boyacá;Duitama;15238;2012;13;0;0;0;0;0;0;0;0;0;0;226,6196204;0;1
15;Boyacá;Duitama;15238;2013;7;0;0;0;0;0;0;0;0;0;0;226,6196204;0;1
15;Boyacá;Duitama;15238;2014;18;0;0;0;0;0;0;0;0;0;0;226,6196204;0;1
15;Boyacá;Duitama;15238;2015;27;0;0;0;0;0;0;0;0;0;0;226,6196204;0;2
15;Boyacá;Duitama;15238;2016;11;1;0;0;0;0;0;0;0;0;0;226,6196204;0;2
15;Boyacá;Duitama;15238;2017;23;1;0;0;0;0;0;0;0;0;0;226,6196204;0;2
15;Boyacá;Duitama;15238;2018;0;1;0;0;0;0;0;0;0;0;0;226,6196204;0;2
15;Boyacá;Duitama;15238;2019;2;1;0;0;0;0;0;0;0;0;0;226,6196204;0;3
15;Boyacá;Duitama;15238;2020;1;1;0;0;0;0;0;0;0;0;0;226,6196204;0;3
15;Boyacá;Duitama;15238;2021;3;1;0;0;0;0;0;0;0;0;0;226,6196204;0;3
15;Boyacá;Duitama;15238;2022;7;1;0;0;0;0;0;0;0;0;0;226,6196204;0;3
15;Boyacá;El Cocuy;15244;2011;7;0;0;0;0;0;0;0;0;0;0;164,9595613;0;1
15;Boyacá;El Cocuy;15244;2012;8;0;0;0;0;0;0;0;0;0;0;164,9595613;0;1
15;Boyacá;El Cocuy;15244;2013;1;0;0;0;0;0;0;0;0;0;0;164,9595613;0;1
15;Boyacá;El Cocuy;15244;2014;11;0;0;0;0;0;0;0;0;0;0;164,9595613;0;1
15;Boyacá;El Cocuy;15244;2015;8;0;0;0;0;0;0;0;0;0;0;164,9595613;0;2
15;Boyacá;El Cocuy;15244;2016;7;1;0;0;0;0;0;0;0;0;0;164,9595613;0;2
15;Boyacá;El Cocuy;15244;2017;5;1;0;0;0;0;0;0;0;0;0;164,9595613;0;2
15;Boyacá;El Cocuy;15244;2018;0;1;0;0;0;0;0;0;0;0;0;164,9595613;0;2
15;Boyacá;El Cocuy;15244;2019;6;1;0;0;0;0;0;0;0;0;0;164,9595613;0;3
15;Boyacá;El Cocuy;15244;2020;4;1;0;0;0;0;0;0;0;0;0;164,9595613;0;3
15;Boyacá;El Cocuy;15244;2021;0;1;0;0;0;0;0;0;0;0;0;164,9595613;0;3
15;Boyacá;El Cocuy;15244;2022;0;1;0;0;0;0;0;0;0;0;0;164,9595613;0;3
15;Boyacá;El Espino;15248;2011;3;0;0;0;0;0;0;0;0;0;0;147,8370677;0;1
15;Boyacá;El Espino;15248;2012;0;0;0;0;0;0;0;0;0;0;0;147,8370677;0;1
15;Boyacá;El Espino;15248;2013;0;0;0;0;0;0;0;0;0;0;0;147,8370677;0;1
15;Boyacá;El Espino;15248;2014;1;0;0;0;0;0;0;0;0;0;0;147,8370677;0;1
15;Boyacá;El Espino;15248;2015;2;0;0;0;0;0;0;0;0;0;0;147,8370677;0;2
15;Boyacá;El Espino;15248;2016;4;1;0;0;0;0;0;0;0;0;0;147,8370677;0;2
15;Boyacá;El Espino;15248;2017;0;1;0;0;0;0;0;0;0;0;0;147,8370677;0;2
15;Boyacá;El Espino;15248;2018;5;1;0;0;0;0;0;0;0;0;0;147,8370677;0;2
15;Boyacá;El Espino;15248;2019;0;1;0;0;0;0;0;0;0;0;0;147,8370677;0;3
15;Boyacá;El Espino;15248;2020;0;1;0;0;0;0;0;0;0;0;0;147,8370677;0;3
15;Boyacá;El Espino;15248;2021;0;1;0;0;0;0;0;0;0;0;0;147,8370677;0;3
15;Boyacá;El Espino;15248;2022;0;1;0;0;0;0;0;0;0;0;0;147,8370677;0;3
15;Boyacá;Firavitoba;15272;2011;0;0;0;0;0;0;0;0;0;0;0;248,2257305;0;1
15;Boyacá;Firavitoba;15272;2012;0;0;0;0;0;0;0;0;0;0;0;248,2257305;0;1
15;Boyacá;Firavitoba;15272;2013;0;0;0;0;0;0;0;0;0;0;0;248,2257305;0;1
15;Boyacá;Firavitoba;15272;2014;0;0;0;0;0;0;0;0;0;0;0;248,2257305;0;1
15;Boyacá;Firavitoba;15272;2015;0;0;0;0;0;0;0;0;0;0;0;248,2257305;0;2
15;Boyacá;Firavitoba;15272;2016;0;1;0;0;0;0;0;0;0;0;0;248,2257305;0;2
15;Boyacá;Firavitoba;15272;2017;0;1;0;0;0;0;0;0;0;0;0;248,2257305;0;2
15;Boyacá;Firavitoba;15272;2018;0;1;0;0;0;0;0;0;0;0;0;248,2257305;0;2
15;Boyacá;Firavitoba;15272;2019;0;1;0;0;0;0;0;0;0;0;0;248,2257305;0;3
15;Boyacá;Firavitoba;15272;2020;0;1;0;0;0;0;0;0;0;0;0;248,2257305;0;3
15;Boyacá;Firavitoba;15272;2021;0;1;0;0;0;0;0;0;0;0;0;248,2257305;0;3
15;Boyacá;Firavitoba;15272;2022;0;1;0;0;0;0;0;0;0;0;0;248,2257305;0;3
15;Boyacá;Floresta;15276;2011;0;0;0;0;0;0;0;0;0;0;0;225,7939057;0;1
15;Boyacá;Floresta;15276;2012;0;0;0;0;0;0;0;0;0;0;0;225,7939057;0;1
15;Boyacá;Floresta;15276;2013;0;0;0;0;0;0;0;0;0;0;0;225,7939057;0;1
15;Boyacá;Floresta;15276;2014;0;0;0;0;0;0;0;0;0;0;0;225,7939057;0;1
15;Boyacá;Floresta;15276;2015;0;0;0;0;0;0;0;0;0;0;0;225,7939057;0;2
15;Boyacá;Floresta;15276;2016;2;1;0;0;0;0;0;0;0;0;0;225,7939057;0;2
15;Boyacá;Floresta;15276;2017;0;1;0;0;0;0;0;0;0;0;0;225,7939057;0;2
15;Boyacá;Floresta;15276;2018;8;1;0;0;0;0;0;0;0;0;0;225,7939057;0;2
15;Boyacá;Floresta;15276;2019;0;1;0;0;0;0;0;0;0;0;0;225,7939057;0;3
15;Boyacá;Floresta;15276;2020;0;1;0;0;0;0;0;0;0;0;0;225,7939057;0;3
15;Boyacá;Floresta;15276;2021;0;1;0;0;0;0;0;0;0;0;0;225,7939057;0;3
15;Boyacá;Floresta;15276;2022;0;1;0;0;0;0;0;0;0;0;0;225,7939057;0;3
15;Boyacá;Gachantivá;15293;2011;0;0;0;0;0;0;0;0;0;0;0;261,8413702;0;1
15;Boyacá;Gachantivá;15293;2012;0;0;0;0;0;0;0;0;0;0;0;261,8413702;0;1
15;Boyacá;Gachantivá;15293;2013;0;0;0;0;0;0;0;0;0;0;0;261,8413702;0;1
15;Boyacá;Gachantivá;15293;2014;0;0;0;0;0;0;0;0;0;0;0;261,8413702;0;1
15;Boyacá;Gachantivá;15293;2015;0;0;0;0;0;0;0;0;0;0;0;261,8413702;0;2
15;Boyacá;Gachantivá;15293;2016;0;1;0;0;0;0;0;0;0;0;0;261,8413702;0;2
15;Boyacá;Gachantivá;15293;2017;0;1;0;0;0;0;0;0;0;0;0;261,8413702;0;2
15;Boyacá;Gachantivá;15293;2018;0;1;0;0;0;0;0;0;0;0;0;261,8413702;0;2
15;Boyacá;Gachantivá;15293;2019;0;1;0;0;0;0;0;0;0;0;0;261,8413702;0;3
15;Boyacá;Gachantivá;15293;2020;0;1;0;0;0;0;0;0;0;0;0;261,8413702;0;3
15;Boyacá;Gachantivá;15293;2021;0;1;0;0;0;0;0;0;0;0;0;261,8413702;0;3
15;Boyacá;Gachantivá;15293;2022;0;1;0;0;0;0;0;0;0;0;0;261,8413702;0;3
15;Boyacá;Gámeza;15296;2011;6;0;0;0;0;0;0;0;0;0;0;228,3323464;0;1
15;Boyacá;Gámeza;15296;2012;0;0;0;0;0;0;0;0;0;0;0;228,3323464;0;1
15;Boyacá;Gámeza;15296;2013;0;0;0;0;0;0;0;0;0;0;0;228,3323464;0;1
15;Boyacá;Gámeza;15296;2014;0;0;0;0;0;0;0;0;0;0;0;228,3323464;0;1
15;Boyacá;Gámeza;15296;2015;2;0;0;0;0;0;0;0;0;0;0;228,3323464;0;2
15;Boyacá;Gámeza;15296;2016;0;1;0;0;0;0;0;0;0;0;0;228,3323464;0;2
15;Boyacá;Gámeza;15296;2017;0;1;0;0;0;0;0;0;0;0;0;228,3323464;0;2
15;Boyacá;Gámeza;15296;2018;0;1;0;0;0;0;0;0;0;0;0;228,3323464;0;2
15;Boyacá;Gámeza;15296;2019;8;1;0;0;0;0;0;0;0;0;0;228,3323464;0;3
15;Boyacá;Gámeza;15296;2020;0;1;0;0;0;0;0;0;0;0;0;228,3323464;0;3
15;Boyacá;Gámeza;15296;2021;0;1;0;0;0;0;0;0;0;0;0;228,3323464;0;3
15;Boyacá;Gámeza;15296;2022;1;1;0;0;0;0;0;0;0;0;0;228,3323464;0;3
15;Boyacá;Garagoa;15299;2011;0;0;0;0;0;0;0;0;0;0;0;319,3503462;0;1
15;Boyacá;Garagoa;15299;2012;13;0;0;0;0;0;0;0;0;0;0;319,3503462;0;1
15;Boyacá;Garagoa;15299;2013;6;0;0;0;0;0;0;0;0;0;0;319,3503462;0;1
15;Boyacá;Garagoa;15299;2014;1;0;0;0;0;0;0;0;0;0;0;319,3503462;0;1
15;Boyacá;Garagoa;15299;2015;6;0;0;0;0;0;0;0;0;0;0;319,3503462;0;2
15;Boyacá;Garagoa;15299;2016;0;1;0;0;0;0;0;0;0;0;0;319,3503462;0;2
